Detailed;;;;;;;
Position X;Position Y;Position Z;Unit;Category;Collection;Time;ID
987,77;865,94;3884,21;um;Spot;Position;1;532
1064,56;869,43;3882,93;um;Spot;Position;1;533
964,88;874,97;3883,83;um;Spot;Position;1;534
1049,99;879,65;3883,54;um;Spot;Position;1;535
1037,21;915,21;3881,23;um;Spot;Position;1;536
1044,63;930,97;3881,75;um;Spot;Position;1;537
1072,95;939,46;3882,48;um;Spot;Position;1;538
1003,06;785,18;3888,12;um;Spot;Position;1;539
1091,47;799,66;3885,61;um;Spot;Position;1;540
968,70;803,56;3887,26;um;Spot;Position;1;541
978,79;810,63;3886,68;um;Spot;Position;1;542
968,93;811,96;3885,47;um;Spot;Position;1;543
1094,56;811,92;3887,13;um;Spot;Position;1;544
1040,98;813,50;3885,91;um;Spot;Position;1;545
975,10;829,75;3885,84;um;Spot;Position;1;546
957,29;830,01;3885,36;um;Spot;Position;1;547
989,73;830,21;3886,38;um;Spot;Position;1;548
959,09;836,46;3887,40;um;Spot;Position;1;549
965,50;838,86;3885,14;um;Spot;Position;1;550
957,72;842,49;3886,78;um;Spot;Position;1;551
945,80;867,25;3884,84;um;Spot;Position;1;552
946,16;871,30;3885,78;um;Spot;Position;1;553
954,86;871,25;3885,41;um;Spot;Position;1;554
980,03;874,01;3885,97;um;Spot;Position;1;555
995,11;876,34;3886,16;um;Spot;Position;1;556
950,29;881,97;3887,17;um;Spot;Position;1;557
991,25;885,90;3887,13;um;Spot;Position;1;558
1047,75;888,95;3886,61;um;Spot;Position;1;559
1054,01;929,82;3884,86;um;Spot;Position;1;560
979,20;788,92;3889,38;um;Spot;Position;1;561
1010,28;794,80;3888,72;um;Spot;Position;1;562
1080,45;799,81;3889,53;um;Spot;Position;1;563
1067,48;805,95;3891,55;um;Spot;Position;1;564
1089,03;820,73;3889,75;um;Spot;Position;1;565
1096,24;820,62;3891,85;um;Spot;Position;1;566
1047,83;833,18;3889,57;um;Spot;Position;1;567
1026,16;852,04;3891,76;um;Spot;Position;1;568
957,37;889,38;3889,59;um;Spot;Position;1;569
951,24;892,94;3890,05;um;Spot;Position;1;570
959,38;895,18;3889,81;um;Spot;Position;1;571
1086,01;914,38;3891,43;um;Spot;Position;1;572
1007,90;916,13;3891,43;um;Spot;Position;1;573
1023,67;921,43;3891,00;um;Spot;Position;1;574
1068,52;921,96;3889,31;um;Spot;Position;1;575
1012,28;928,43;3890,87;um;Spot;Position;1;576
1019,12;791,10;3893,74;um;Spot;Position;1;577
986,61;793,23;3894,64;um;Spot;Position;1;578
1002,38;799,88;3895,47;um;Spot;Position;1;579
981,85;803,13;3892,42;um;Spot;Position;1;580
1007,00;803,54;3895,16;um;Spot;Position;1;581
1063,42;817,60;3895,43;um;Spot;Position;1;582
1034,04;819,03;3891,99;um;Spot;Position;1;583
979,98;822,46;3893,58;um;Spot;Position;1;584
1047,56;822,56;3892,41;um;Spot;Position;1;585
1077,19;822,83;3893,49;um;Spot;Position;1;586
970,94;832,22;3893,70;um;Spot;Position;1;587
1041,75;832,57;3893,24;um;Spot;Position;1;588
1036,56;834,14;3893,49;um;Spot;Position;1;589
1024,70;838,35;3893,72;um;Spot;Position;1;590
989,75;872,23;3894,77;um;Spot;Position;1;591
1042,32;873,44;3895,19;um;Spot;Position;1;592
1047,44;877,56;3894,86;um;Spot;Position;1;593
1049,49;880,25;3893,01;um;Spot;Position;1;594
1038,28;885,71;3894,21;um;Spot;Position;1;595
948,36;888,36;3892,59;um;Spot;Position;1;596
963,57;890,29;3894,03;um;Spot;Position;1;597
1074,71;894,04;3893,51;um;Spot;Position;1;598
975,06;908,29;3895,03;um;Spot;Position;1;599
1000,23;918,43;3895,04;um;Spot;Position;1;600
1023,88;934,63;3895,48;um;Spot;Position;1;601
1155,85;885,05;3840,18;um;Spot;Position;1;602
1160,28;889,00;3840,14;um;Spot;Position;1;603
1189,20;888,85;3838,81;um;Spot;Position;1;604
1166,23;870,95;3842,80;um;Spot;Position;1;605
1173,54;880,39;3842,96;um;Spot;Position;1;606
1165,13;855,71;3846,13;um;Spot;Position;1;607
1171,42;872,27;3845,84;um;Spot;Position;1;608
1181,84;878,11;3845,18;um;Spot;Position;1;609
1166,83;900,41;3846,98;um;Spot;Position;1;610
1175,63;900,61;3847,38;um;Spot;Position;1;611
1196,86;934,72;3845,51;um;Spot;Position;1;612
1116,95;844,16;3850,22;um;Spot;Position;1;613
1114,04;853,58;3851,79;um;Spot;Position;1;614
1167,46;861,86;3850,28;um;Spot;Position;1;615
1110,84;863,60;3849,72;um;Spot;Position;1;616
1175,56;863,70;3848,91;um;Spot;Position;1;617
1185,03;867,88;3849,94;um;Spot;Position;1;618
1168,11;930,26;3851,31;um;Spot;Position;1;619
1111,87;826,41;3855,03;um;Spot;Position;1;620
1117,09;826,23;3853,11;um;Spot;Position;1;621
1181,08;868,26;3852,14;um;Spot;Position;1;622
1119,72;935,58;3853,63;um;Spot;Position;1;623
1128,14;867,97;3858,06;um;Spot;Position;1;624
1181,68;878,42;3855,66;um;Spot;Position;1;625
1123,51;829,84;3861,32;um;Spot;Position;1;626
1129,96;833,72;3860,48;um;Spot;Position;1;627
1120,74;836,05;3860,67;um;Spot;Position;1;628
1108,09;873,20;3860,35;um;Spot;Position;1;629
1113,81;814,20;3866,16;um;Spot;Position;1;630
1139,49;814,79;3864,85;um;Spot;Position;1;631
1127,77;825,53;3863,16;um;Spot;Position;1;632
1121,87;862,79;3864,48;um;Spot;Position;1;633
1131,78;873,95;3863,71;um;Spot;Position;1;634
1157,01;901,93;3863,15;um;Spot;Position;1;635
1156,54;905,07;3864,66;um;Spot;Position;1;636
1252,46;916,09;3863,21;um;Spot;Position;1;637
1188,74;917,14;3864,94;um;Spot;Position;1;638
1194,75;917,17;3865,28;um;Spot;Position;1;639
1112,96;919,16;3864,73;um;Spot;Position;1;640
1135,30;920,20;3865,93;um;Spot;Position;1;641
1120,99;921,17;3863,73;um;Spot;Position;1;642
1100,82;819,76;3868,98;um;Spot;Position;1;643
1122,11;819,69;3868,31;um;Spot;Position;1;644
1160,78;831,84;3867,27;um;Spot;Position;1;645
1128,49;846,10;3867,78;um;Spot;Position;1;646
1187,95;855,87;3867,39;um;Spot;Position;1;647
1210,97;876,81;3868,45;um;Spot;Position;1;648
1174,97;921,84;3869,01;um;Spot;Position;1;649
1172,64;926,70;3869,34;um;Spot;Position;1;650
1107,57;809,38;3872,75;um;Spot;Position;1;651
1108,51;818,74;3872,24;um;Spot;Position;1;652
1110,55;825,39;3871,95;um;Spot;Position;1;653
1121,74;836,40;3870,12;um;Spot;Position;1;654
1165,08;852,79;3872,92;um;Spot;Position;1;655
1199,21;852,23;3871,31;um;Spot;Position;1;656
1194,22;857,49;3870,87;um;Spot;Position;1;657
1196,48;871,93;3873,06;um;Spot;Position;1;658
1208,72;879,88;3871,00;um;Spot;Position;1;659
1176,87;895,11;3872,98;um;Spot;Position;1;660
1139,63;897,20;3871,78;um;Spot;Position;1;661
1105,28;901,36;3872,70;um;Spot;Position;1;662
1192,09;903,23;3872,01;um;Spot;Position;1;663
1134,08;904,65;3873,01;um;Spot;Position;1;664
1121,76;912,70;3872,48;um;Spot;Position;1;665
1124,10;928,90;3873,13;um;Spot;Position;1;666
1129,83;929,33;3872,70;um;Spot;Position;1;667
1119,75;796,46;3876,15;um;Spot;Position;1;668
1119,70;802,10;3876,39;um;Spot;Position;1;669
1105,87;804,08;3874,35;um;Spot;Position;1;670
1104,73;827,72;3875,60;um;Spot;Position;1;671
1171,09;838,75;3877,07;um;Spot;Position;1;672
1186,48;880,42;3874,13;um;Spot;Position;1;673
1127,03;893,02;3873,79;um;Spot;Position;1;674
1197,72;893,61;3875,61;um;Spot;Position;1;675
1153,72;896,36;3876,72;um;Spot;Position;1;676
1193,76;898,40;3875,73;um;Spot;Position;1;677
1123,55;900,47;3875,38;um;Spot;Position;1;678
1180,73;915,67;3874,74;um;Spot;Position;1;679
1142,55;916,76;3876,21;um;Spot;Position;1;680
1146,09;916,78;3874,90;um;Spot;Position;1;681
1109,39;803,86;3879,09;um;Spot;Position;1;682
1139,99;814,81;3878,29;um;Spot;Position;1;683
1179,61;831,05;3878,99;um;Spot;Position;1;684
1141,59;837,96;3878,48;um;Spot;Position;1;685
1182,32;842,31;3878,34;um;Spot;Position;1;686
1184,32;848,99;3878,84;um;Spot;Position;1;687
1113,00;857,89;3878,27;um;Spot;Position;1;688
1221,30;866,40;3877,64;um;Spot;Position;1;689
1116,04;893,34;3880,76;um;Spot;Position;1;690
1181,33;904,82;3879,20;um;Spot;Position;1;691
1104,48;908,54;3877,88;um;Spot;Position;1;692
1129,10;922,73;3879,27;um;Spot;Position;1;693
1114,48;924,54;3878,13;um;Spot;Position;1;694
1102,84;794,86;3882,31;um;Spot;Position;1;695
1175,54;830,42;3883,99;um;Spot;Position;1;696
1185,25;858,43;3882,46;um;Spot;Position;1;697
1203,01;859,89;3882,57;um;Spot;Position;1;700
1202,26;869,65;3881,66;um;Spot;Position;1;701
1179,18;872,86;3881,83;um;Spot;Position;1;702
1140,07;897,61;3882,00;um;Spot;Position;1;703
1220,03;901,21;3881,01;um;Spot;Position;1;704
1228,68;907,34;3884,18;um;Spot;Position;1;705
1098,48;917,02;3884,52;um;Spot;Position;1;706
1097,21;922,70;3882,42;um;Spot;Position;1;707
1249,86;924,13;3884,27;um;Spot;Position;1;708
1132,07;790,72;3886,54;um;Spot;Position;1;709
1126,10;792,19;3885,39;um;Spot;Position;1;710
1143,48;797,51;3888,04;um;Spot;Position;1;711
1150,83;812,03;3885,90;um;Spot;Position;1;712
1146,80;825,50;3886,21;um;Spot;Position;1;713
1164,25;829,15;3885,79;um;Spot;Position;1;714
1184,42;847,87;3887,70;um;Spot;Position;1;715
1210,54;864,66;3888,01;um;Spot;Position;1;716
1217,13;872,08;3885,91;um;Spot;Position;1;717
1115,35;908,82;3885,30;um;Spot;Position;1;718
1190,78;909,78;3887,21;um;Spot;Position;1;719
1114,01;916,88;3887,84;um;Spot;Position;1;720
1142,69;917,14;3886,46;um;Spot;Position;1;721
1146,24;917,18;3885,67;um;Spot;Position;1;722
1186,53;916,87;3887,30;um;Spot;Position;1;723
1108,04;924,27;3886,38;um;Spot;Position;1;724
1148,72;935,08;3888,93;um;Spot;Position;1;725
1137,32;790,22;3891,51;um;Spot;Position;1;726
1101,04;801,77;3890,26;um;Spot;Position;1;727
1118,85;847,39;3889,48;um;Spot;Position;1;728
1166,49;848,36;3889,93;um;Spot;Position;1;729
1165,47;855,16;3889,95;um;Spot;Position;1;730
1185,94;868,36;3888,55;um;Spot;Position;1;731
1186,28;873,93;3890,42;um;Spot;Position;1;732
1182,67;884,08;3889,99;um;Spot;Position;1;733
1221,98;886,41;3891,44;um;Spot;Position;1;734
1148,57;890,50;3891,45;um;Spot;Position;1;735
1234,23;891,69;3891,73;um;Spot;Position;1;736
1164,69;898,54;3888,90;um;Spot;Position;1;737
1242,65;902,89;3889,62;um;Spot;Position;1;738
1247,88;917,03;3891,07;um;Spot;Position;1;739
1144,26;935,00;3890,55;um;Spot;Position;1;740
1135,23;833,36;3893,71;um;Spot;Position;1;742
1175,68;838,12;3893,48;um;Spot;Position;1;743
1180,82;841,68;3894,51;um;Spot;Position;1;744
1208,42;859,53;3894,58;um;Spot;Position;1;745
1221,93;873,53;3894,57;um;Spot;Position;1;746
1222,42;880,57;3893,13;um;Spot;Position;1;747
1124,31;930,54;3893,70;um;Spot;Position;1;748
1317,62;839,64;3846,95;um;Spot;Position;1;749
1273,67;872,44;3849,84;um;Spot;Position;1;750
1270,65;879,73;3851,27;um;Spot;Position;1;751
1263,56;869,93;3854,21;um;Spot;Position;1;752
1264,18;925,73;3866,12;um;Spot;Position;1;753
1293,65;814,83;3867,60;um;Spot;Position;1;754
1295,41;819,39;3868,95;um;Spot;Position;1;755
1299,26;822,21;3867,20;um;Spot;Position;1;756
1275,03;849,00;3868,93;um;Spot;Position;1;757
1285,01;848,90;3868,71;um;Spot;Position;1;758
1262,32;869,57;3867,98;um;Spot;Position;1;759
1253,67;896,07;3869,12;um;Spot;Position;1;760
1269,58;934,49;3868,09;um;Spot;Position;1;761
1285,54;854,68;3872,75;um;Spot;Position;1;762
1271,20;925,16;3870,76;um;Spot;Position;1;763
1279,02;857,77;3875,35;um;Spot;Position;1;764
1282,17;874,02;3879,98;um;Spot;Position;1;765
1279,74;890,15;3882,21;um;Spot;Position;1;766
1272,72;835,00;3886,72;um;Spot;Position;1;767
1285,53;867,01;3887,86;um;Spot;Position;1;768
1285,40;863,88;3888,33;um;Spot;Position;1;770
1276,21;906,41;3889,05;um;Spot;Position;1;771
1273,29;868,27;3894,12;um;Spot;Position;1;772
1282,34;874,19;3892,73;um;Spot;Position;1;773
619,72;947,69;3884,65;um;Spot;Position;1;774
608,83;1089,84;3886,18;um;Spot;Position;1;775
657,73;962,43;3854,26;um;Spot;Position;1;776
667,70;983,27;3865,29;um;Spot;Position;1;777
728,46;1041,73;3889,57;um;Spot;Position;1;778
844,72;944,70;3879,53;um;Spot;Position;1;779
851,86;944,03;3880,26;um;Spot;Position;1;780
809,84;945,15;3891,50;um;Spot;Position;1;781
860,75;943,92;3893,52;um;Spot;Position;1;782
1088,94;941,88;3868,05;um;Spot;Position;1;783
1070,35;945,29;3868,01;um;Spot;Position;1;784
1057,01;940,23;3873,42;um;Spot;Position;1;785
1065,05;940,77;3873,35;um;Spot;Position;1;786
1041,52;941,70;3873,01;um;Spot;Position;1;787
1058,11;954,81;3872,27;um;Spot;Position;1;788
1048,11;944,33;3875,24;um;Spot;Position;1;789
980,14;947,16;3876,60;um;Spot;Position;1;790
1095,15;1095,27;3876,10;um;Spot;Position;1;791
1070,15;954,85;3883,41;um;Spot;Position;1;792
1065,03;940,64;3886,32;um;Spot;Position;1;793
1041,50;943,57;3885,82;um;Spot;Position;1;794
1079,09;949,63;3886,76;um;Spot;Position;1;795
1048,66;951,11;3887,25;um;Spot;Position;1;796
1065,20;954,63;3886,50;um;Spot;Position;1;797
963,42;1020,50;3889,65;um;Spot;Position;1;798
971,84;1025,32;3891,74;um;Spot;Position;1;799
1088,18;1095,70;3890,60;um;Spot;Position;1;800
1007,00;939,95;3895,00;um;Spot;Position;1;801
989,66;943,38;3893,69;um;Spot;Position;1;802
1090,09;943,08;3893,15;um;Spot;Position;1;803
1010,50;948,18;3893,24;um;Spot;Position;1;804
1075,34;955,53;3894,85;um;Spot;Position;1;805
1115,62;946,40;3847,12;um;Spot;Position;1;806
1123,58;949,92;3847,38;um;Spot;Position;1;807
1108,00;943,06;3851,04;um;Spot;Position;1;808
1104,87;947,67;3850,88;um;Spot;Position;1;809
1124,16;1054,79;3850,62;um;Spot;Position;1;810
1175,97;958,77;3854,79;um;Spot;Position;1;811
1169,56;960,34;3857,42;um;Spot;Position;1;812
1127,29;1062,86;3857,04;um;Spot;Position;1;813
1251,67;947,97;3868,82;um;Spot;Position;1;814
1184,41;1082,12;3870,08;um;Spot;Position;1;815
1177,47;1086,49;3871,74;um;Spot;Position;1;816
1248,49;993,66;3884,30;um;Spot;Position;1;817
1152,53;947,23;3888,18;um;Spot;Position;1;818
1252,65;949,16;3886,10;um;Spot;Position;1;819
1096,96;943,53;3893,77;um;Spot;Position;1;820
1257,46;940,18;3883,46;um;Spot;Position;1;821
1262,23;946,46;3883,37;um;Spot;Position;1;822
1255,39;956,51;3883,13;um;Spot;Position;1;823
1082,82;1128,99;3866,30;um;Spot;Position;1;824
1074,14;1122,84;3869,34;um;Spot;Position;1;825
1080,23;1115,84;3871,00;um;Spot;Position;1;826
1076,09;1129,85;3871,52;um;Spot;Position;1;827
1093,16;1097,83;3875,36;um;Spot;Position;1;828
1093,52;1108,24;3880,46;um;Spot;Position;1;829
1090,18;1120,08;3879,37;um;Spot;Position;1;830
1092,02;1128,23;3879,63;um;Spot;Position;1;831
1090,72;1243,97;3880,07;um;Spot;Position;1;832
1084,11;1099,51;3883,54;um;Spot;Position;1;833
1086,41;1120,64;3883,31;um;Spot;Position;1;834
1094,72;1123,15;3885,27;um;Spot;Position;1;835
1076,59;1216,12;3889,94;um;Spot;Position;1;836
1091,12;1228,25;3890,19;um;Spot;Position;1;837
1086,06;1230,27;3889,27;um;Spot;Position;1;838
1092,59;1238,58;3888,73;um;Spot;Position;1;839
1095,28;1222,91;3892,24;um;Spot;Position;1;840
1192,18;1236,21;3850,59;um;Spot;Position;1;841
1159,03;1215,39;3854,66;um;Spot;Position;1;842
1103,73;1231,74;3865,81;um;Spot;Position;1;843
1134,63;1100,75;3867,43;um;Spot;Position;1;844
1115,53;1216,85;3868,83;um;Spot;Position;1;845
1114,81;1226,57;3869,01;um;Spot;Position;1;846
1122,20;1233,46;3868,58;um;Spot;Position;1;847
1110,37;1224,19;3876,11;um;Spot;Position;1;848
1125,01;1238,98;3874,64;um;Spot;Position;1;849
1126,06;1226,15;3880,60;um;Spot;Position;1;850
1109,61;1231,34;3878,58;um;Spot;Position;1;851
1104,53;1245,05;3877,92;um;Spot;Position;1;852
1101,85;1251,01;3878,00;um;Spot;Position;1;853
1119,63;1116,67;3882,30;um;Spot;Position;1;854
1107,00;1239,11;3884,12;um;Spot;Position;1;855
1115,96;1113,55;3886,59;um;Spot;Position;1;856
1099,06;1238,53;3887,41;um;Spot;Position;1;857
1203,49;1147,18;3888,85;um;Spot;Position;1;858
1102,92;1230,81;3890,41;um;Spot;Position;1;859
1104,44;1234,22;3891,18;um;Spot;Position;1;860
1211,84;1169,67;3893,12;um;Spot;Position;1;861
860,09;1338,84;3866,79;um;Spot;Position;1;862
1137,66;1253,84;3870,14;um;Spot;Position;1;863
1174,00;1280,71;3877,63;um;Spot;Position;1;864
1168,64;1285,03;3883,93;um;Spot;Position;1;865
1161,02;1294,50;3882,48;um;Spot;Position;1;866
1172,51;1265,25;3886,24;um;Spot;Position;1;867
1136,28;1269,45;3893,45;um;Spot;Position;1;868
1171,47;1273,26;3894,85;um;Spot;Position;1;869
1174,92;1277,00;3892,86;um;Spot;Position;1;870
1568,35;1403,13;3850,00;um;Spot;Position;1;871
672,62;290,27;3945,51;um;Spot;Position;1;872
678,49;287,02;3947,41;um;Spot;Position;1;873
721,11;357,24;3900,98;um;Spot;Position;1;874
707,79;348,26;3904,19;um;Spot;Position;1;875
700,58;344,39;3906,50;um;Spot;Position;1;876
670,59;395,80;3907,21;um;Spot;Position;1;877
708,06;353,25;3916,99;um;Spot;Position;1;878
759,03;314,13;3922,59;um;Spot;Position;1;879
700,58;353,05;3923,76;um;Spot;Position;1;880
693,90;377,65;3925,45;um;Spot;Position;1;881
703,56;375,49;3929,17;um;Spot;Position;1;882
712,64;356,59;3940,45;um;Spot;Position;1;883
720,39;363,18;3941,35;um;Spot;Position;1;884
714,53;363,52;3941,93;um;Spot;Position;1;885
719,73;336,15;3944,64;um;Spot;Position;1;886
725,79;340,66;3943,47;um;Spot;Position;1;887
710,63;341,78;3945,09;um;Spot;Position;1;888
723,97;349,12;3943,63;um;Spot;Position;1;889
716,26;317,61;3949,21;um;Spot;Position;1;890
724,86;317,38;3949,52;um;Spot;Position;1;891
712,15;322,30;3949,31;um;Spot;Position;1;892
720,28;322,45;3948,54;um;Spot;Position;1;893
712,07;328,31;3949,75;um;Spot;Position;1;894
724,50;329,93;3948,03;um;Spot;Position;1;895
706,38;332,44;3948,31;um;Spot;Position;1;896
718,02;332,27;3947,04;um;Spot;Position;1;897
731,21;344,82;3947,61;um;Spot;Position;1;898
731,18;352,43;3948,05;um;Spot;Position;1;899
724,61;358,85;3946,87;um;Spot;Position;1;900
683,64;383,34;3949,90;um;Spot;Position;1;901
727,39;325,36;3950,80;um;Spot;Position;1;902
761,36;338,67;3953,20;um;Spot;Position;1;903
733,30;360,64;3952,57;um;Spot;Position;1;904
722,23;526,44;3898,68;um;Spot;Position;1;905
1608,75;584,39;3926,45;um;Spot;Position;1;906
434,09;644,11;3896,89;um;Spot;Position;1;907
443,70;690,13;3897,03;um;Spot;Position;1;908
422,76;668,38;3902,19;um;Spot;Position;1;909
421,26;679,13;3901,27;um;Spot;Position;1;910
408,82;703,60;3901,81;um;Spot;Position;1;911
437,52;650,71;3908,54;um;Spot;Position;1;912
409,05;711,74;3907,77;um;Spot;Position;1;913
428,74;676,36;3915,36;um;Spot;Position;1;914
483,10;724,77;3898,36;um;Spot;Position;1;915
577,84;737,19;3897,22;um;Spot;Position;1;916
576,57;744,79;3900,05;um;Spot;Position;1;917
577,23;759,47;3899,75;um;Spot;Position;1;918
607,53;769,40;3901,38;um;Spot;Position;1;919
584,08;771,25;3903,74;um;Spot;Position;1;920
637,32;720,80;3900,32;um;Spot;Position;1;921
643,76;756,13;3902,01;um;Spot;Position;1;922
707,09;777,52;3900,26;um;Spot;Position;1;923
667,95;773,07;3905,68;um;Spot;Position;1;924
666,59;723,98;3908,11;um;Spot;Position;1;925
682,86;708,02;3918,55;um;Spot;Position;1;926
690,42;706,54;3926,36;um;Spot;Position;1;927
927,02;754,15;3897,40;um;Spot;Position;1;928
934,23;755,51;3896,43;um;Spot;Position;1;929
893,95;779,73;3895,87;um;Spot;Position;1;930
913,25;756,32;3900,79;um;Spot;Position;1;931
908,85;757,79;3902,30;um;Spot;Position;1;932
938,81;781,93;3901,97;um;Spot;Position;1;933
921,57;762,28;3905,30;um;Spot;Position;1;934
904,90;768,03;3904,54;um;Spot;Position;1;935
911,33;774,18;3903,80;um;Spot;Position;1;936
902,36;775,52;3902,98;um;Spot;Position;1;937
908,99;777,78;3904,16;um;Spot;Position;1;938
928,91;766,55;3907,50;um;Spot;Position;1;939
914,56;777,57;3913,39;um;Spot;Position;1;940
918,69;776,79;3915,30;um;Spot;Position;1;941
936,86;779,49;3914,47;um;Spot;Position;1;942
928,96;773,34;3919,83;um;Spot;Position;1;943
898,10;685,88;3922,60;um;Spot;Position;1;944
935,23;770,23;3922,38;um;Spot;Position;1;945
904,82;781,45;3922,97;um;Spot;Position;1;946
938,60;775,55;3927,06;um;Spot;Position;1;947
918,42;776,89;3936,34;um;Spot;Position;1;948
933,17;781,77;3936,87;um;Spot;Position;1;949
937,51;761,99;3944,42;um;Spot;Position;1;950
902,32;709,93;3952,62;um;Spot;Position;1;951
997,83;764,76;3897,71;um;Spot;Position;1;952
942,36;765,68;3895,51;um;Spot;Position;1;953
945,59;778,55;3895,75;um;Spot;Position;1;954
968,02;777,81;3904,10;um;Spot;Position;1;955
959,95;752,52;3906,90;um;Spot;Position;1;956
953,76;755,92;3908,73;um;Spot;Position;1;957
988,10;773,96;3909,36;um;Spot;Position;1;958
1094,06;779,34;3906,77;um;Spot;Position;1;959
967,43;763,62;3910,08;um;Spot;Position;1;960
968,54;767,85;3910,33;um;Spot;Position;1;961
972,63;770,84;3913,14;um;Spot;Position;1;962
968,25;757,47;3913,75;um;Spot;Position;1;963
980,73;759,95;3914,30;um;Spot;Position;1;964
985,57;766,64;3916,06;um;Spot;Position;1;965
980,16;767,65;3915,10;um;Spot;Position;1;966
988,80;757,96;3920,15;um;Spot;Position;1;967
994,46;763,79;3920,34;um;Spot;Position;1;968
988,95;773,75;3920,19;um;Spot;Position;1;969
1024,59;766,17;3921,67;um;Spot;Position;1;970
1014,24;778,97;3922,76;um;Spot;Position;1;971
1002,81;779,64;3923,10;um;Spot;Position;1;972
957,81;782,78;3923,54;um;Spot;Position;1;973
991,35;743,52;3928,22;um;Spot;Position;1;974
990,69;765,83;3924,81;um;Spot;Position;1;975
999,77;773,57;3927,18;um;Spot;Position;1;976
1022,96;773,80;3925,49;um;Spot;Position;1;977
1011,53;772,58;3930,44;um;Spot;Position;1;979
992,73;777,98;3930,71;um;Spot;Position;1;980
981,18;780,47;3928,28;um;Spot;Position;1;981
947,06;782,09;3930,29;um;Spot;Position;1;982
977,26;761,00;3932,56;um;Spot;Position;1;983
1001,64;765,82;3933,00;um;Spot;Position;1;984
948,57;777,10;3934,08;um;Spot;Position;1;985
1028,10;779,43;3931,97;um;Spot;Position;1;986
1003,78;780,01;3933,69;um;Spot;Position;1;987
984,54;761,00;3936,62;um;Spot;Position;1;988
1068,58;782,72;3936,74;um;Spot;Position;1;989
945,23;757,60;3942,07;um;Spot;Position;1;990
992,80;778,32;3939,56;um;Spot;Position;1;991
963,68;754,92;3948,61;um;Spot;Position;1;992
951,64;770,96;3947,80;um;Spot;Position;1;993
1123,43;782,42;3909,18;um;Spot;Position;1;994
1370,71;648,05;3911,01;um;Spot;Position;1;995
1380,12;732,34;3920,28;um;Spot;Position;1;996
557,42;849,75;3898,95;um;Spot;Position;1;997
602,88;796,83;3933,87;um;Spot;Position;1;998
596,37;865,77;3935,29;um;Spot;Position;1;999
576,54;923,41;3936,34;um;Spot;Position;1;1000
590,06;800,49;3942,29;um;Spot;Position;1;1001
516,32;880,25;3949,00;um;Spot;Position;1;1002
781,52;859,59;3896,97;um;Spot;Position;1;1003
689,98;851,25;3899,69;um;Spot;Position;1;1004
760,12;857,89;3902,16;um;Spot;Position;1;1005
762,65;862,45;3901,18;um;Spot;Position;1;1006
782,74;862,54;3903,10;um;Spot;Position;1;1007
774,17;852,97;3904,53;um;Spot;Position;1;1008
754,71;889,21;3903,55;um;Spot;Position;1;1009
774,15;842,76;3908,71;um;Spot;Position;1;1010
771,33;848,42;3907,47;um;Spot;Position;1;1011
767,80;872,23;3909,31;um;Spot;Position;1;1012
751,07;874,65;3909,31;um;Spot;Position;1;1013
766,54;882,93;3907,44;um;Spot;Position;1;1014
744,75;888,07;3909,73;um;Spot;Position;1;1015
779,07;906,98;3908,76;um;Spot;Position;1;1016
728,16;875,76;3912,87;um;Spot;Position;1;1017
739,38;876,45;3910,79;um;Spot;Position;1;1018
743,74;877,23;3910,44;um;Spot;Position;1;1019
757,84;899,46;3913,49;um;Spot;Position;1;1020
767,26;832,71;3914,59;um;Spot;Position;1;1021
745,11;866,21;3916,24;um;Spot;Position;1;1022
772,11;865,85;3916,84;um;Spot;Position;1;1023
758,29;874,75;3916,31;um;Spot;Position;1;1024
749,78;829,83;3920,61;um;Spot;Position;1;1025
751,34;865,00;3919,11;um;Spot;Position;1;1026
751,58;874,15;3919,61;um;Spot;Position;1;1027
778,68;907,70;3917,36;um;Spot;Position;1;1028
774,69;913,86;3919,28;um;Spot;Position;1;1029
754,94;854,69;3924,49;um;Spot;Position;1;1030
742,42;856,90;3923,43;um;Spot;Position;1;1031
693,29;784,31;3926,12;um;Spot;Position;1;1032
750,92;837,77;3926,97;um;Spot;Position;1;1033
769,28;837,37;3927,86;um;Spot;Position;1;1034
744,73;841,68;3926,88;um;Spot;Position;1;1035
765,70;841,75;3928,08;um;Spot;Position;1;1036
780,35;842,07;3926,03;um;Spot;Position;1;1037
716,00;870,60;3926,27;um;Spot;Position;1;1038
758,50;873,36;3927,01;um;Spot;Position;1;1039
757,36;898,13;3925,45;um;Spot;Position;1;1040
730,42;828,46;3930,32;um;Spot;Position;1;1041
735,91;834,15;3928,28;um;Spot;Position;1;1042
743,12;845,14;3929,32;um;Spot;Position;1;1043
771,79;880,11;3929,43;um;Spot;Position;1;1044
721,35;834,35;3932,67;um;Spot;Position;1;1045
728,54;837,54;3933,50;um;Spot;Position;1;1046
736,16;844,63;3933,29;um;Spot;Position;1;1047
730,21;852,04;3934,60;um;Spot;Position;1;1048
758,73;893,72;3934,79;um;Spot;Position;1;1049
725,88;896,69;3932,68;um;Spot;Position;1;1050
703,21;805,19;3937,36;um;Spot;Position;1;1051
769,17;846,17;3937,22;um;Spot;Position;1;1052
754,74;847,03;3938,95;um;Spot;Position;1;1053
766,42;897,72;3936,02;um;Spot;Position;1;1054
781,23;854,69;3939,43;um;Spot;Position;1;1055
712,53;784,08;3948,63;um;Spot;Position;1;1056
